
Note: No compatibility mode selected!


Circuit: * analog measurement system

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
in                                           0
out                                          0
vsignal#branch                               0


No. of Data Rows : 5008
                          * analog measurement system
                          Transient Analysis  Mon Sep 14 20:00:02  2026
--------------------------------------------------------------------------------
Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
311	3.042800e-04	9.424036e-03	8.478241e-03	
312	3.052800e-04	9.402834e-03	8.487546e-03	
313	3.062800e-04	9.381261e-03	8.496546e-03	
314	3.072800e-04	9.359317e-03	8.505240e-03	
315	3.082800e-04	9.337005e-03	8.513628e-03	
316	3.092800e-04	9.314323e-03	8.521708e-03	
317	3.102800e-04	9.291274e-03	8.529480e-03	
318	3.112800e-04	9.267858e-03	8.536943e-03	
319	3.122800e-04	9.244076e-03	8.544098e-03	
320	3.132800e-04	9.219930e-03	8.550942e-03	
321	3.142800e-04	9.195419e-03	8.557477e-03	
322	3.152800e-04	9.170545e-03	8.563701e-03	
323	3.162800e-04	9.145309e-03	8.569614e-03	
324	3.172800e-04	9.119712e-03	8.575215e-03	
325	3.182800e-04	9.093756e-03	8.580503e-03	
326	3.192800e-04	9.067440e-03	8.585480e-03	
327	3.202800e-04	9.040766e-03	8.590142e-03	
328	3.212800e-04	9.013735e-03	8.594492e-03	
329	3.222800e-04	8.986348e-03	8.598527e-03	
330	3.232800e-04	8.958607e-03	8.602248e-03	
331	3.242800e-04	8.930512e-03	8.605654e-03	
332	3.252800e-04	8.902064e-03	8.608745e-03	
333	3.262800e-04	8.873265e-03	8.611520e-03	
334	3.272800e-04	8.844116e-03	8.613980e-03	
335	3.282800e-04	8.814618e-03	8.616123e-03	
336	3.292800e-04	8.784771e-03	8.617949e-03	
337	3.302800e-04	8.754578e-03	8.619459e-03	
338	3.312800e-04	8.724039e-03	8.620652e-03	
339	3.322800e-04	8.693156e-03	8.621527e-03	
340	3.332800e-04	8.661929e-03	8.622084e-03	
341	3.342800e-04	8.630361e-03	8.622324e-03	
342	3.352800e-04	8.598451e-03	8.622245e-03	
343	3.362800e-04	8.566203e-03	8.621848e-03	
344	3.372800e-04	8.533616e-03	8.621132e-03	

Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
345	3.382800e-04	8.500692e-03	8.620097e-03	
346	3.392800e-04	8.467433e-03	8.618744e-03	
347	3.402800e-04	8.433839e-03	8.617071e-03	
348	3.412800e-04	8.399913e-03	8.615079e-03	
349	3.422800e-04	8.365655e-03	8.612767e-03	
350	3.432800e-04	8.331066e-03	8.610137e-03	
351	3.442800e-04	8.296149e-03	8.607186e-03	
352	3.452800e-04	8.260904e-03	8.603916e-03	
